PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
514,30 BRECK HILL RD,404/  39/  /  / ,404,39,,  3479/0593,643600.00,722300.00,14.46,1010,SINGLE FAM MDL01,RD,1,2016,365300.00,357000.00,722300.00,685000.00,2007-12-04,2667.00,2000-09-05,632900.00,703900.00,,
515,24 BRECK HILL RD,404/  40/  /  / ,404,40,,  1928/0356,361300.00,361300.00,2.7,1010,SINGLE FAM MDL01,RD,1,2016,173600.00,187700.00,361300.00,125524.00,1991-09-12,67000.00,1986-07-10,337300.00,337300.00,,
517,2 BRECK HILL RD,404/  42/  /  / ,404,42,,  3901/0778,513000.00,613500.00,16.4,1040,TWO FAMILY,RD,1,2016,331700.00,281800.00,613500.00,0.00,2012-07-24,,,450300.00,541200.00,,
518,120 NORTH THETFORD RD,404/  43/  /  / ,404,43,,  4593/  46,508600.00,508600.00,7.1,1010,SINGLE FAM MDL01,RD,1,2016,290800.00,217800.00,508600.00,525000.00,2021-01-12,420000.00,2011-03-14,452800.00,452800.00,,
519,108 NORTH THETFORD RD,404/  44/  /  / ,404,44,,  3389/0097,299000.00,299000.00,2.2,1010,SINGLE FAM MDL01,RD,1,2016,142100.00,156900.00,299000.00,0.00,2007-03-22,,,249700.00,249700.00,,
520,100 NORTH THETFORD RD,404/  45/  /  / ,404,45,,  4338/0634,687700.00,687700.00,3.8,1010,SINGLE FAM MDL01,RD,1,2016,482800.00,204900.00,687700.00,0.00,2018-01-18,,,556700.00,556700.00,,
522,88 NORTH THETFORD RD,404/  47/  /  / ,404,47,,  1646/ 722,295300.00,295300.00,2,1010,SINGLE FAM MDL01,RD,1,2016,133200.00,162100.00,295300.00,65000.00,1987-01-05,,,234700.00,234700.00,,
526,74 NORTH THETFORD RD,404/  48/  1000/  / ,404,48,1000,  1088/0339,350600.00,350600.00,6.23,1090,MULTI HSES,RD,1,2016,133300.00,217300.00,350600.00,0.00,,,,268200.00,268200.00,,
527,68 NORTH THETFORD RD,404/  48/  2000/  / ,404,48,2000,  2267/0853,520100.00,520100.00,5.78,1010,SINGLE FAM MDL01,,1,2016,312700.00,207400.00,520100.00,0.00,1997-08-06,,,508600.00,508600.00,,
529,43 BRECK HILL RD,405/  1/  /  / ,405,1,,  4526/ 683,341000.00,341000.00,2.92,1010,SINGLE FAM MDL01,RD,1,2016,159300.00,181700.00,341000.00,0.00,2020-06-11,260000.00,2019-02-08,283400.00,283400.00,,
530,59 BRECK HILL RD,405/  2/  /  / ,405,2,,  2468/0135,746100.00,760400.00,6.91,1010,SINGLE FAM MDL01,RD,1,2016,458500.00,301900.00,760400.00,280000.00,2000-05-09,,,744400.00,754700.00,,
532,89 BRECK HILL RD,405/  4/  /  / ,405,4,,  1807/ 510,241100.00,241100.00,5.07,1010,SINGLE FAM MDL01,RD,1,2016,58700.00,182400.00,241100.00,4000.00,1989-06-04,,,215100.00,215100.00,,
533,99 BRECK HILL RD,405/  5/  /  / ,405,5,,  4336/0984,757100.00,831200.00,14.53,1010,SINGLE FAM MDL01,RD,1,2016,561200.00,270000.00,831200.00,0.00,2018-01-08,700000.00,2012-06-05,756800.00,822000.00,,
537,125 BRECK HILL RD,405/  8/  /  / ,405,8,,  4464/0381,886200.00,886200.00,4.06,1010,SINGLE FAM MDL01,RD,1,2016,574100.00,312100.00,886200.00,900000.00,2019-09-11,230900.00,1996-10-07,876600.00,876600.00,,
538,133 BRECK HILL RD,405/  9/  /  / ,405,9,,  4359/0442,552600.00,636400.00,18.29,1010,SINGLE FAM MDL01,,1,2016,377000.00,259400.00,636400.00,475000.00,2018-05-10,,,513700.00,589700.00,,
540,722 RIVER RD,405/  11/  /  / ,405,11,,  2343/0995,481300.00,597700.00,23.2,1010,SINGLE FAM MDL01,RD,1,2016,296800.00,300900.00,597700.00,0.00,1998-06-12,,,444400.00,549900.00,,
542,668 RIVER RD,405/  13/  /  / ,405,13,,  4348/0783,325500.00,325500.00,1.8,1010,SINGLE FAM MDL01,RD,1,2016,177800.00,147700.00,325500.00,276000.00,2018-03-19,,,295200.00,295200.00,,
543,664 RIVER RD,405/  14/  /  / ,405,14,,  4506/ 726,1500.00,54100.00,13.64,1320,RES ACLNUD,RD,1,2016,0.00,54100.00,54100.00,17000.00,2020-03-18,,,1400.00,44300.00,,
544,658 RIVER RD,405/  15/  /  / ,405,15,,  4182/ 178,233900.00,233900.00,1.2,1030,MOBILE HOM  MDL-02,RD,1,2016,62700.00,171200.00,233900.00,0.00,2016-01-02,,,161400.00,161400.00,,
545,652+654 RIVER RD,405/  16/  /  / ,405,16,,  4548/  52,270900.00,270900.00,0.98,1010,SINGLE FAM MDL01,RD,1,2016,102700.00,168200.00,270900.00,95000.00,2020-08-21,,,197300.00,197300.00,,
546,644 RIVER RD,405/  17/  /  / ,405,17,,  4575/ 214,282700.00,332900.00,14.7,1010,SINGLE FAM MDL01,RD,1,2016,115400.00,217500.00,332900.00,329900.00,2020-11-16,225000.00,2019-04-19,240800.00,286300.00,,
547,642 RIVER RD,405/  18/  /  / ,405,18,,  4379/0069,361300.00,361300.00,5.59,1010,SINGLE FAM MDL01,RD,1,2016,175800.00,185500.00,361300.00,0.00,2018-08-01,200000.00,1997-08-25,325600.00,325600.00,,
552,614 RIVER RD,405/  21/  /  / ,405,21,,  1280/0667,137100.00,280000.00,41,1060,AC LND IMP,RD,1,2016,3600.00,276400.00,280000.00,0.00,,,,121700.00,251000.00,,
557,610 RIVER RD,405/  22/  1000/  / ,405,22,1000,  4558/ 218,318700.00,318700.00,8.9,1010,SINGLE FAM MDL01,,1,2016,114900.00,203800.00,318700.00,160000.00,2020-09-25,115066.00,2015-10-06,242600.00,242600.00,,
558,608 RIVER RD,405/  22/  2000/  / ,405,22,2000,  2125/0554,256700.00,256700.00,2.4,1030,MOBILE HOM  MDL-02,RD,1,2016,78500.00,178200.00,256700.00,0.00,1994-12-14,,,177700.00,177700.00,,
559,10 GREGORY RD,405/  23/  /  / ,405,23,,  1661/0770,445300.00,568200.00,11.5,1010,SINGLE FAM MDL01,RD,1,2016,297800.00,270400.00,568200.00,53635.00,1987-04-16,,,437100.00,535900.00,,
560,591 RIVER RD,405/  24/  /  / ,405,24,,  3389/ 560,286300.00,286300.00,1.6,1010,SINGLE FAM MDL01,RD,1,2016,123400.00,162900.00,286300.00,0.00,2007-03-23,4000.00,1993-09-23,252200.00,252200.00,,
561,597 RIVER RD (PORTER CEMETERY,405/  25/  /  / ,405,25,, ,12200.00,12200.00,0.36,9035,TOWN-PROP,,1,2016,0.00,12200.00,12200.00,0.00,,,,11900.00,11900.00,,
563,609 RIVER RD,405/  27/  /  / ,405,27,,  3449/0926,592200.00,592200.00,7.6,1013,SFR WATER  MDL-01,RD,1,2016,344200.00,248000.00,592200.00,500000.00,2007-09-17,235000.00,1995-09-11,503800.00,503800.00,,
564,625 RIVER RD,405/  28/  /  / ,405,28,,  3165/0988,859800.00,1155300.00,54.6,1013,SFR WATER  MDL-01,RD,1,2016,497800.00,657500.00,1155300.00,650000.00,2005-07-14,,,712100.00,971800.00,,
565,639 RIVER RD,405/  29/  /  / ,405,29,,002884/0020,511500.00,580000.00,21,1010,SINGLE FAM MDL01,RD,1,2016,247800.00,332200.00,580000.00,0.00,2003-08-29,415000.00,2003-05-01,444100.00,506200.00,,
569,651 RIVER RD,405/  30/  1000/  / ,405,30,1000,  2397/0110,1315900.00,1459900.00,22.56,3020,INNS,,2,2016,828800.00,631100.00,1459900.00,632500.00,1999-06-03,958500.00,1999-04-22,1124000.00,1250500.00,,
570,655 RIVER RD,405/  30/  2000/  / ,405,30,2000,  2142/0379,528000.00,762400.00,27.54,1013,SFR WATER  MDL-01,RD,3,2016,184400.00,578000.00,762400.00,175000.00,1995-05-19,220000.00,1994-07-20,420400.00,625600.00,,
571,667 RIVER RD,405/  31/  /  / ,405,31,,  4601/ 158,349100.00,349100.00,3,1010,SINGLE FAM MDL01,RD,1,2016,169100.00,180000.00,349100.00,260000.00,2021-02-08,,,278900.00,278900.00,,
572,669 RIVER RD,405/  32/  /  / ,405,32,,  4506/ 724,364900.00,364900.00,0.93,1010,SINGLE FAM MDL01,RD,1,2016,181000.00,183900.00,364900.00,48000.00,2020-03-18,100.00,1971-04-05,148600.00,148600.00,,
575,711 RIVER RD,405/  35/  /  / ,405,35,,  4561/ 481,1782000.00,2029100.00,21.5,1013,SFR WATER  MDL-01,RD,3,2016,862000.00,1167100.00,2029100.00,1950000.00,2020-10-05,1519000.00,2016-06-06,1269200.00,1497700.00,,
576,729 RIVER RD,405/  36/  /  / ,405,36,,  3928/0824,3435400.00,3435400.00,18.43,1013,SFR WATER  MDL-01,,5,2016,2086100.00,1349300.00,3435400.00,0.00,2012-11-01,,,2746000.00,2746000.00,,
578,765 RIVER RD,405/  38/  1000/  / ,405,38,1000,  3816/0072,1804500.00,1953100.00,12.58,1013,SFR WATER  MDL-01,RD,1,2016,881300.00,1071800.00,1953100.00,0.00,2011-08-25,,,1471300.00,1586300.00,,
579,772 RIVER RD,405/  39/  /  / ,405,39,,  3480/0184,655300.00,710500.00,10,1010,SINGLE FAM MDL01,RD,1,2016,443300.00,267200.00,710500.00,0.00,2007-12-20,,,595100.00,645200.00,,
580,748 RIVER RD,405/  40/  /  / ,405,40,,  1792/0815,19300.00,19300.00,7,1300,RES ACLNDV,RD,1,2016,0.00,19300.00,19300.00,0.00,1989-02-15,,,17500.00,17500.00,,
581,736 RIVER RD,405/  42/  1000/  / ,405,42,1000,  4474/ 623,415500.00,737000.00,49.5,1060,AC LND IMP,RD,1,2016,169200.00,567800.00,737000.00,0.00,2019-10-17,525000.00,1998-03-17,399700.00,674600.00,,
582,738 RIVER RD,405/  42/  2000/  / ,405,42,2000,  4474/0623,1378800.00,1643300.00,65,1010,SINGLE FAM MDL01,RD,1,2016,971900.00,671400.00,1643300.00,1525000.00,2019-10-17,525000.00,1998-03-17,797800.00,1037200.00,,
584,122 BRECK HILL RD,405/  44/  /  / ,405,44,,  4103/0394,789100.00,1093000.00,61.66,1010,SINGLE FAM MDL01,RD,1,2016,561900.00,531100.00,1093000.00,758000.00,2014-12-29,565000.00,1995-09-20,729700.00,1005000.00,,
591,100 BRECK HILL RD,405/  45/  1000/  / ,405,45,1000,  1994/0666,11200.00,346300.00,21.15,1300,RES ACLNDV,RD,1,2016,0.00,346300.00,346300.00,0.00,1994-12-19,,,11200.00,258900.00,,
592,92 BRECK HILL RD,405/  45/  2000/  / ,405,45,2000,  1994/0666,1000.00,190200.00,5.35,6126,WPUN-6,RD,1,2016,0.00,190200.00,190200.00,0.00,1994-12-19,,,1000.00,144900.00,,
593,80 BRECK HILL RD,405/  46/  /  / ,405,46,,  4366/0205,525600.00,606800.00,25,1010,SINGLE FAM MDL01,RD,1,2016,234800.00,372000.00,606800.00,250000.00,2016-06-08,2666.00,2002-07-12,412200.00,485700.00,,
594,68 BRECK HILL RD,405/  47/  /  / ,405,47,,  3609/0957,763000.00,798800.00,8.01,1010,SINGLE FAM MDL01,,1,2016,541800.00,257000.00,798800.00,630000.00,2009-05-19,437950.00,1988-08-13,684200.00,716700.00,,
597,52 BRECK HILL RD,405/  50/  /  / ,405,50,,  3402/0127,992000.00,1089400.00,15.25,1010,SINGLE FAM MDL01,RD,1,2016,689900.00,399500.00,1089400.00,0.00,2007-04-24,,,912100.00,1000100.00,,
598,263 ORFORD RD (LAND ONLY),406/  1/  /  / ,406,1,,  2293/0700,35000.00,35000.00,8.8,9035,TOWN-PROP,RD,1,2016,0.00,35000.00,35000.00,0.00,1998-01-20,199000.00,1994-07-01,30000.00,30000.00,,
600,301 ORFORD RD,406/  3/  /  / ,406,3,,  4582/ 650,261800.00,261800.00,3.5,1010,SINGLE FAM MDL01,,1,2016,133000.00,128800.00,261800.00,240500.00,2020-12-08,,,247200.00,247200.00,,
603,385 ORFORD RD,406/  6/  /  / ,406,6,,  2980/0489,20600.00,250000.00,64,6515,FARMR-5,RD,1,2016,0.00,250000.00,250000.00,0.00,2004-04-08,,,20600.00,254000.00,,
605,393 ORFORD RD,406/  8/  /  / ,406,8,,  2997/0362,307200.00,307200.00,0.9,1010,SINGLE FAM MDL01,RD,1,2016,173900.00,133300.00,307200.00,0.00,2004-05-11,95000.00,1996-02-05,292500.00,292500.00,,
607,396 ORFORD RD,406/  10/  /  / ,406,10,,  4573/ 432,373300.00,373300.00,2.5,101,Single Fam,RD,2,2016,243800.00,129500.00,373300.00,0.00,2020-11-09,2667.00,2015-07-10,369800.00,369800.00,,
611,394 ORFORD RD,406/  11/  /  / ,406,11,,  3006/0740,838800.00,1132500.00,130,1010,SINGLE FAM MDL01,,1,2016,672000.00,460500.00,1132500.00,390000.00,2004-05-27,116250.00,1988-11-01,751700.00,1017600.00,,
616,376 ORFORD RD,406/  12/  /  / ,406,12,,  4334/0164,556900.00,556900.00,4.3,1040,TWO FAMILY,RD,1,2016,403700.00,153200.00,556900.00,0.00,2017-12-26,173000.00,1999-07-16,404800.00,404800.00,,
617,368 ORFORD RD,406/  14/  /  / ,406,14,,  4513/ 405,308500.00,308500.00,5.81,1010,SINGLE FAM MDL01,RD,1,2016,153300.00,155200.00,308500.00,245000.00,2020-04-21,100.00,1974-06-21,260700.00,260700.00,,
618,346 ORFORD RD,406/  15/  /  / ,406,15,,  1734/0766,267600.00,363200.00,59,1010,SINGLE FAM MDL01,RD,2,2016,83100.00,280100.00,363200.00,4000.00,1988-04-25,,,227400.00,313300.00,,
620,344 ORFORD RD,406/  17/  /  / ,406,17,,  4350/0491,6900.00,70300.00,85.1,6123,WPUN-3,RD,1,2016,0.00,70300.00,70300.00,20000.00,2018-03-29,38533.00,2015-07-17,6900.00,63800.00,,
621,328 ORFORD RD,406/  18/  /  / ,406,18,,  3205/0183,289600.00,350600.00,17.3,1010,SINGLE FAM MDL01,RD,1,2016,147400.00,203200.00,350600.00,0.00,2005-09-12,4000.00,1988-04-25,221400.00,276700.00,,
622,320 ORFORD RD,406/  19/  /  / ,406,19,,  3409/0340,236000.00,236000.00,1.75,1010,SINGLE FAM MDL01,RD,1,2016,97700.00,138300.00,236000.00,235000.00,2007-05-22,,,204800.00,204800.00,,
623,314 ORFORD RD,406/  20/  /  / ,406,20,,  4311/0188,237200.00,299700.00,20,1010,SINGLE FAM MDL01,RD,1,2016,89500.00,210200.00,299700.00,0.00,2017-09-15,,,162300.00,218600.00,,
624,302 ORFORD RD,406/  21/  /  / ,406,21,,  1552/0633,448800.00,593000.00,42,101,Single Fam,RD,2,2016,301300.00,291700.00,593000.00,0.00,,,,405500.00,536200.00,,
625,280 ORFORD RD,406/  22/  1000/  / ,406,22,1000,  4447/0290,763900.00,763900.00,7.24,1010,SINGLE FAM MDL01,RD,1,2016,543400.00,220500.00,763900.00,798000.00,2019-07-01,585000.00,2003-07-08,774900.00,774900.00,,
626,264 ORFORD RD,406/  23/  /  / ,406,23,,  2152/0508,518700.00,617100.00,46.89,1010,SINGLE FAM MDL01,,1,2016,305900.00,311200.00,617100.00,213000.00,1995-08-01,199000.00,1994-07-01,493400.00,582700.00,,
627,129 CULVER HILL LN,406/  24/  /  / ,406,24,,  1852/0704,1100.00,32700.00,33,6710,UNPRODUCTIVE-REC,,1,2016,0.00,32700.00,32700.00,0.00,1990-02-21,,,1100.00,29800.00,,
633,85 ORFORDVILLE RD (TOWN FORE,406/  30/  /  / ,406,30,, ,585800.00,585800.00,355,9035,TOWN-PROP,RD,1,2016,0.00,585800.00,585800.00,0.00,,,,521100.00,521100.00,,
634,111 MUD TURTLE POND RD,406/  31/  /  / ,406,31,,  4177/ 848,7700.00,287800.00,207,6213,HWMR-3,RD,1,2016,0.00,287800.00,287800.00,0.00,2015-12-08,,,7700.00,260700.00,,
635,121 MUD TURTLE POND RD,406/  32/  /  / ,406,32,,  3231/0776,4200.00,4200.00,0.96,1320,RES ACLNUD,RD,1,2016,0.00,4200.00,4200.00,0.00,2005-12-12,,,2900.00,2900.00,,
636,131 MUD TURTLE POND RD,406/  33/  /  / ,406,33,,  2060/0453,4200.00,4200.00,1.1,1320,RES ACLNUD,RD,1,2016,0.00,4200.00,4200.00,1111.00,1993-11-12,154.00,1993-05-10,3300.00,3300.00,,
637,135 MUD TURTLE POND RD,406/  34/  /  / ,406,34,,  4384/0825,309800.00,309800.00,2,1010,SINGLE FAM MDL01,RD,1,2016,228800.00,81000.00,309800.00,0.00,2018-08-28,30000.00,2006-02-24,272100.00,272100.00,,
638,132+4 MUD TURTLE POND RD,406/  35/  /  / ,406,35,,    PC/2003,403900.00,524300.00,57,1090,MULTI HSES,RD,2,2016,279300.00,245000.00,524300.00,0.00,2003-01-01,,,359700.00,468900.00,,
639,10 TAVERN LN,406/  36/  /  / ,406,36,,  3897/0317,1951500.00,2419800.00,75,1010,SINGLE FAM MDL01,RD,3,2016,1610400.00,809400.00,2419800.00,1825000.00,2012-07-02,140000.00,1999-04-30,1766900.00,1996400.00,,
643,105 ORFORD RD (LAND ONLY),407/  4/  /  / ,407,4,,  2507/0744,40400.00,40400.00,2.2,9035,TOWN-PROP,RD,1,2016,0.00,40400.00,40400.00,0.00,2000-12-20,20000.00,1992-07-17,37000.00,37000.00,,
645,149 ORFORD RD,407/  6/  /  / ,407,6,,  4258/0173,376700.00,376700.00,2.1,1010,SINGLE FAM MDL01,RD,1,2016,243400.00,133300.00,376700.00,376533.00,2017-01-19,135000.00,1988-11-03,342100.00,342100.00,,
647,31 POST POND LN,407/  8/  /  / ,407,8,,  1245/0279,288800.00,332800.00,11.6,1013,SFR WATER  MDL-01,RD,1,2016,30000.00,302800.00,332800.00,0.00,,,,207400.00,254600.00,,
648,41 POST POND LN,407/  9/  /  / ,407,9,,  3574/0925,1331000.00,1331000.00,2.2,1013,SFR WATER  MDL-01,RD,1,2016,838300.00,492700.00,1331000.00,1406200.00,2009-01-09,579000.00,1998-09-01,1324400.00,1324400.00,,
649,45 POST POND LN,407/  10/  /  / ,407,10,,  2039/0056,563900.00,563900.00,0.42,1013,SFR WATER  MDL-01,,1,2016,309000.00,254900.00,563900.00,357524.00,1993-07-23,115053.00,1990-02-20,551100.00,551100.00,,
650,47 POST POND LN,407/  11/  /  / ,407,11,,  3937/0345,418900.00,418900.00,0.39,1013,SFR WATER  MDL-01,RD,1,2016,183500.00,235400.00,418900.00,0.00,2012-12-04,105333.00,2012-12-04,409900.00,409900.00,,
651,49 POST POND LN,407/  12/  /  / ,407,12,,  2534/0476,461400.00,461400.00,0.52,1013,SFR WATER  MDL-01,RD,2,2016,183300.00,278100.00,461400.00,246000.00,2001-05-01,172500.00,1994-08-12,425200.00,425200.00,,
652,51 POST POND LN,407/  13/  /  / ,407,13,,  4123/0285,232200.00,232200.00,0.18,1013,SFR WATER  MDL-01,RD,1,2016,23900.00,208300.00,232200.00,0.00,2015-04-27,188000.00,2013-04-09,186500.00,186500.00,,
653,53 POST POND LN,407/  14/  /  / ,407,14,,  2426/0202,330900.00,330900.00,0.46,1013,SFR WATER  MDL-01,,1,2016,68500.00,262400.00,330900.00,125000.00,1999-10-15,35000.00,1993-08-09,293000.00,293000.00,,
654,55 POST POND LN,407/  15/  /  / ,407,15,,  0794/0476,376200.00,484200.00,50.65,1013,SFR WATER  MDL-01,RD,1,2016,107000.00,377200.00,484200.00,0.00,1998-02-04,,,277500.00,375400.00,,
655,57 POST POND LN,407/  16/  /  / ,407,16,,   PRO/2002,913600.00,913600.00,1.31,1013,SFR WATER  MDL-01,RD,1,2016,480400.00,433200.00,913600.00,0.00,2002-01-01,99333.00,2001-08-08,696900.00,696900.00,,
656,"Problem loading parcel PID 656, Map 407 Lot 17",,,,,,,,,,,,,,,,,,,,,,,,
659,65 POST POND LN,407/  19/  /  / ,407,19,,  4041/0810,13900.00,13900.00,0.17,1320,RES ACLNUD,RD,1,2016,0.00,13900.00,13900.00,0.00,2014-02-24,5050.00,1988-07-18,12100.00,12100.00,,
664,67 POST POND LN,407/  20/  /  / ,407,20,,  4041/0810,238300.00,238300.00,0.52,1013,SFR WATER  MDL-01,RD,1,2016,51900.00,186400.00,238300.00,0.00,2014-02-24,135200.00,2006-01-25,177100.00,177100.00,,
667,69 POST POND LN,407/  21/  /  / ,407,21,,  3495/0085,152600.00,152600.00,0.15,1013,SFR WATER  MDL-01,RD,1,2016,16400.00,136200.00,152600.00,0.00,2008-02-22,,,87300.00,87300.00,,
673,72 POST POND LN,407/  22/  /  / ,407,22,,  4241/0173,295200.00,326100.00,12.71,1013,SFR WATER  MDL-01,,1,2016,41500.00,284600.00,326100.00,240000.00,2016-10-14,155000.00,2002-05-28,192800.00,220800.00,,
675,62 POST POND LN,407/  23/  /  / ,407,23,,  4041/0810,11300.00,52400.00,17.04,1320,RES ACLNUD,RD,1,2016,0.00,52400.00,52400.00,0.00,2014-02-24,153524.00,1993-02-18,10300.00,47600.00,,
686,50 POST POND LN,407/  26/  /  / ,407,26,,  2231/0147,11600.00,11600.00,4.2,9200,NON PROFIT  MDL-00,RD,1,2016,0.00,11600.00,11600.00,0.00,1996-12-09,4000.00,1992-04-09,10500.00,10500.00,,
688,32 POST POND LN,407/  28/  /  / ,407,28,,  4573/ 833,50200.00,50200.00,0.43,1060,AC LND IMP,RD,1,2016,2600.00,47600.00,50200.00,50000.00,2020-11-10,,,52300.00,52300.00,,
689,22 POST POND LN,407/  29/  /  / ,407,29,,  4425/0328,463000.00,508400.00,12.2,1010,SINGLE FAM MDL01,RD,1,2016,301300.00,207100.00,508400.00,385000.00,2019-04-05,440000.00,2008-04-10,365900.00,407100.00,,
690,16 POST POND LN,407/  30/  /  / ,407,30,,  3990/0020,926900.00,926900.00,3.7,1010,SINGLE FAM MDL01,RD,1,2016,726400.00,200500.00,926900.00,770000.00,2013-06-25,850000.00,2008-05-06,783500.00,783500.00,,
691,11 NORTH THETFORD RD,407/  31/  /  / ,407,31,,  4179/ 118,600600.00,653500.00,23.28,101,Single Fam,RD,1,2016,387700.00,265800.00,653500.00,275000.00,2015-12-16,,,575000.00,622400.00,,
692,13 NORTH THETFORD RD,407/  32/  /  / ,407,32,,  2495/0042,798100.00,798100.00,3.72,1090,MULTI HSES,RD,2,2016,570600.00,227500.00,798100.00,500000.00,2000-10-29,8500.00,1988-06-24,668200.00,668200.00,,
694,17 NORTH THETFORD RD,407/  34/  /  / ,407,34,,  3793/0253,343200.00,343200.00,2.03,1010,SINGLE FAM MDL01,RD,1,2016,191000.00,152200.00,343200.00,245000.00,2011-05-17,113000.00,1998-06-30,277700.00,277700.00,,
695,21 NORTH THETFORD RD,407/  35/  /  / ,407,35,,002784/0570,373100.00,373100.00,7.97,1010,SINGLE FAM MDL01,RD,1,2016,179300.00,193800.00,373100.00,0.00,2003-02-27,147000.00,1999-08-11,296600.00,296600.00,,
696,33 NORTH THETFORD RD,407/  36/  /  / ,407,36,,  1558/0885,493000.00,493000.00,4.7,1010,SINGLE FAM MDL01,RD,1,2016,301800.00,191200.00,493000.00,0.00,,,,460200.00,460200.00,,
697,7 TURNER LN,407/  37/  /  / ,407,37,,  4099/0876,327500.00,406000.00,11.19,1010,SINGLE FAM MDL01,RD,1,2016,191400.00,214600.00,406000.00,380000.00,2014-12-08,215050.00,1990-09-20,322900.00,378200.00,,
698,15 TURNER LN,407/  38/  /  / ,407,38,,  4538/ 990,665700.00,665700.00,4.7,1010,SINGLE FAM MDL01,,1,2016,486500.00,179200.00,665700.00,675733.00,2020-07-24,162000.00,1989-08-30,643900.00,643900.00,,
700,57 NORTH THETFORD RD,407/  40/  /  / ,407,40,,002842/0827,126500.00,126500.00,0.33,1030,MOBILE HOM  MDL-02,RD,1,2016,48900.00,77600.00,126500.00,45000.00,2003-06-24,,,113800.00,113800.00,,
701,52 NORTH THETFORD RD,407/  41/  /  / ,407,41,,  1680/ 554,384700.00,384700.00,4.2,1010,SINGLE FAM MDL01,,1,2016,208100.00,176600.00,384700.00,0.00,1987-06-30,,,293100.00,293100.00,,
702,48 NORTH THETFORD RD,407/  42/  /  / ,407,42,,  4533/ 221,365500.00,365500.00,3.2,1010,SINGLE FAM MDL01,,1,2016,216000.00,149500.00,365500.00,382000.00,2020-07-02,335000.00,2015-06-24,333000.00,333000.00,,
703,38 NORTH THETFORD RD,407/  43/  /  / ,407,43,,  PRO-/1995,258200.00,258200.00,6.5,1010,SINGLE FAM MDL01,RD,1,2016,66400.00,191800.00,258200.00,0.00,1995-02-24,38000.00,1970-08-24,201100.00,201100.00,,
704,8 PUSHEE FALLS LN,407/  44/  /  / ,407,44,,  1039/0179,295600.00,295600.00,1.3,1010,SINGLE FAM MDL01,RD,1,2016,146600.00,149000.00,295600.00,0.00,,,,240300.00,240300.00,,
705,4 PUSHEE FALLS LN,407/  45/  /  / ,407,45,,  1895/0176,10800.00,10800.00,1.6,1060,AC LND IMP,RD,1,2016,2000.00,8800.00,10800.00,0.00,1991-01-07,,,10000.00,10000.00,,
706,30 NORTH THETFORD RD,407/  46/  /  / ,407,46,,  2482/0411,410100.00,410100.00,4.9,1010,SINGLE FAM MDL01,RD,1,2016,213600.00,196500.00,410100.00,189000.00,2000-08-22,165000.00,1994-08-08,360800.00,360800.00,,
707,22 NORTH THETFORD RD,407/  47/  /  / ,407,47,,  4052/0529,371300.00,371300.00,3.8,1010,SINGLE FAM MDL01,RD,1,2016,205100.00,166200.00,371300.00,0.00,2014-04-30,336000.00,2002-07-15,358100.00,358100.00,,
708,18 NORTH THETFORD RD,407/  48/  /  / ,407,48,,  4108/ 800,302500.00,302500.00,2.8,1010,SINGLE FAM MDL01,RD,1,2016,144900.00,157600.00,302500.00,0.00,2015-01-28,75000.00,2006-11-30,272800.00,272800.00,,
711,187 ORFORD RD,407/  51/  /  / ,407,51,,  2490/0910,288600.00,288600.00,2,1010,SINGLE FAM MDL01,RD,2,2016,162700.00,125900.00,288600.00,127000.00,2000-10-02,,,253700.00,253700.00,,
717,241 ORFORD RD,407/  54/  /  / ,407,54,,  4183/ 134,9600.00,447800.00,74.1,6610,SPI FARMR,RD,1,2016,0.00,447800.00,447800.00,400000.00,2016-01-07,,,9600.00,405000.00,,
719,236 ORFORD RD,407/  55/  /  / ,407,55,,  2105/0755,498900.00,622200.00,12.55,1010,SINGLE FAM MDL01,RD,1,2016,341500.00,280700.00,622200.00,150000.00,1994-08-15,160000.00,1989-12-02,366200.00,366200.00,,
720,216 ORFORD RD,407/  56/  1000/  / ,407,56,1000,  4488/ 947,388200.00,388200.00,5.04,1010,SINGLE FAM MDL01,RD,1,2016,213000.00,175200.00,388200.00,359000.00,2019-12-18,290000.00,2014-06-25,290400.00,290400.00,,
723,186 ORFORD RD,407/  57/  /  / ,407,57,,  4385/0543,354700.00,354700.00,2.6,1010,SINGLE FAM MDL01,RD,1,2016,209100.00,145600.00,354700.00,234000.00,2018-08-31,90476.00,1993-07-30,248500.00,248500.00,,
724,15 WHIPPLE HILL RD,407/  58/  1000/  / ,407,58,1000,  4197/0226,22000.00,466700.00,58.8,6506,FARM-6,RD,1,2016,0.00,466700.00,466700.00,0.00,2016-03-29,,,22000.00,425900.00,,
725,1 CULVER HILL LN,407/  59/  /  / ,407,59,,  3229/0120,664300.00,748000.00,11.3,1010,SINGLE FAM MDL01,RD,1,2016,446600.00,301400.00,748000.00,550000.00,2005-12-27,750000.00,2002-08-28,582600.00,658300.00,,
734,1 TAVERN LN,407/  60/  1000/  / ,407,60,1000,  4058/0925,820600.00,820600.00,6.01,1010,SINGLE FAM MDL01,RD,1,2016,552900.00,267700.00,820600.00,715066.00,2014-05-30,540000.00,1999-09-10,754900.00,754900.00,,
