PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
522,88 NORTH THETFORD RD,404/  47/  /  / ,404,47,  ,  1646/ 722,295300,295300,2,1010,SINGLE FAM MDL01,RD,1,2021,133200,162100,295300,65000,1987-01-05,,,295300,295300,14:44:05,380
526,74 NORTH THETFORD RD,404/  48/  1000/  / ,404,48,1000,  1088/0339,350600,350600,6.23,1090,MULTI HSES,RD,1,2021,133300,217300,350600,0,,,,350600,350600,14:44:08,381
527,68 NORTH THETFORD RD,404/  48/  2000/  / ,404,48,2000,  2267/0853,520100,520100,5.78,1010,SINGLE FAM MDL01,,1,2021,312700,207400,520100,0,1997-08-06,,,520100,520100,14:44:12,382
530,59 BRECK HILL RD,405/  2/  /  / ,405,2,  ,  2468/0135,746100,760400,6.91,1010,SINGLE FAM MDL01,RD,1,2021,458500,301900,760400,280000,2000-05-09,,,746100,760400,14:44:15,383
102732,172 GOOSE POND RD,410/  76/  /  / ,410,76,  ,  3323/0687,105600,105600,0.46,1030,MOBILE HOM  MDL-02,RD,1,2021,36300,69300,105600,80000,2006-09-01,,,105600,105600,14:44:17,384
529,43 BRECK HILL RD,405/  1/  /  / ,405,1,  ,  4526/ 683,341000,341000,2.92,1010,SINGLE FAM MDL01,RD,1,2021,159300,181700,341000,0,2020-06-11,260000,2019-02-08,341000,341000,14:44:20,385
639,10 TAVERN LN,406/  36/  /  / ,406,36,  ,  3897/0317,1951500,2419800,75,1010,SINGLE FAM MDL01,RD,3,2021,1610400,809400,2419800,1825000,2012-07-02,140000,1999-04-30,1951500,2419800,14:44:22,386
625,280 ORFORD RD,406/  22/  1000/  / ,406,22,1000,  4447/0290,774200,774200,7.24,1010,SINGLE FAM MDL01,RD,1,2021,553700,220500,774200,798000,2019-07-01,585000,2003-07-08,774200,774200,14:44:26,387
532,89 BRECK HILL RD,405/  4/  /  / ,405,4,  ,  1807/ 510,241100,241100,5.07,1010,SINGLE FAM MDL01,RD,1,2021,58700,182400,241100,4000,1989-06-04,,,241100,241100,14:44:29,388
533,99 BRECK HILL RD,405/  5/  /  / ,405,5,  ,  4336/0984,757100,831200,14.53,1010,SINGLE FAM MDL01,RD,1,2021,561200,270000,831200,0,2018-01-08,700000,2012-06-05,757100,831200,14:44:30,389
643,105 ORFORD RD (LAND ONLY),407/  4/  /  / ,407,4,  ,  2507/0744,40400,40400,2.2,9035,TOWN-PROP,RD,1,2021,0,40400,40400,0,2000-12-20,20000,1992-07-17,40400,40400,14:44:33,390
648,41 POST POND LN,407/  9/  /  / ,407,9,  ,  3574/0925,1331000,1331000,2.2,1013,SFR WATER  MDL-01,RD,1,2021,838300,492700,1331000,1406200,2009-01-09,579000,1998-09-01,1331000,1331000,14:44:35,391
538,133 BRECK HILL RD,405/  9/  /  / ,405,9,  ,  4359/0442,552600,636400,18.29,1010,SINGLE FAM MDL01,,1,2021,377000,259400,636400,475000,2018-05-10,,,552600,636400,14:44:39,392
540,722 RIVER RD,405/  11/  /  / ,405,11,  ,  2343/0995,481300,597700,23.2,1010,SINGLE FAM MDL01,RD,1,2021,296800,300900,597700,0,1998-06-12,,,481300,597700,14:44:41,393
542,668 RIVER RD,405/  13/  /  / ,405,13,  ,  4348/0783,325500,325500,1.8,1010,SINGLE FAM MDL01,RD,1,2021,177800,147700,325500,276000,2018-03-19,,,325500,325500,14:44:45,394
543,664 RIVER RD,405/  14/  /  / ,405,14,  ,  4506/ 726,1500,54100,13.64,1320,RES ACLNUD,RD,1,2021,0,54100,54100,17000,2020-03-18,,,1500,54100,14:44:47,395
544,658 RIVER RD,405/  15/  /  / ,405,15,  ,  4182/ 178,233900,233900,1.2,1030,MOBILE HOM  MDL-02,RD,1,2021,62700,171200,233900,0,2016-01-02,,,233900,233900,14:44:51,396
545,652+654 RIVER RD,405/  16/  /  / ,405,16,  ,  4548/  52,270900,270900,0.98,1010,SINGLE FAM MDL01,RD,1,2021,102700,168200,270900,95000,2020-08-21,,,270900,270900,14:44:54,397
546,644 RIVER RD,405/  17/  /  / ,405,17,  ,  4575/ 214,282700,332900,14.7,1010,SINGLE FAM MDL01,RD,1,2021,115400,217500,332900,329900,2020-11-16,225000,2019-04-19,282700,332900,14:44:56,398
547,642 RIVER RD,405/  18/  /  / ,405,18,  ,  4379/0069,361300,361300,5.59,1010,SINGLE FAM MDL01,RD,1,2021,175800,185500,361300,0,2018-08-01,200000,1997-08-25,361300,361300,14:45:00,399
102814,111 ORFORD RD (REC AREA),407/  5/  1000/  / ,407,5,1000,   970/ 484,391900,391900,11.8,9030,MUNICPAL  MDL-00,RD,1,2021,49000,342900,391900,0,1962-05-09,,,391900,391900,14:45:03,400
552,614 RIVER RD,405/  21/  /  / ,405,21,  ,  1280/0667,137100,280000,41,1060,AC LND IMP,RD,1,2021,3600,276400,280000,0,,,,137100,280000,14:45:05,401
102815,115 ORFORD RD (CHAFFEE),407/  5/  2000/  / ,407,5,2000,  1319/ 422,126900,126900,21.02,9035,TOWN-PROP,RD,1,2021,0,126900,126900,0,1977-10-07,,,126900,126900,14:45:07,402
557,610 RIVER RD,405/  22/  1000/  / ,405,22,1000,  4163/ 244,318700,318700,8.9,1010,SINGLE FAM MDL01,,1,2021,114900,203800,318700,115066,2015-10-06,,,318700,318700,14:45:10,403
558,608 RIVER RD,405/  22/  2000/  / ,405,22,2000,  4558/ 218,207000,207000,2.4,1030,MOBILE HOM  MDL-02,RD,1,2021,45800,161200,207000,160000,2020-09-25,,,207000,207000,14:45:12,404
559,10 GREGORY RD,405/  23/  /  / ,405,23,  ,  1661/0770,447800,570700,11.5,1010,SINGLE FAM MDL01,RD,1,2021,300300,270400,570700,53635,1987-04-16,,,447800,570700,14:45:15,405
560,591 RIVER RD,405/  24/  /  / ,405,24,  ,  3389/ 560,286300,286300,1.6,1010,SINGLE FAM MDL01,RD,1,2021,123400,162900,286300,0,2007-03-23,4000,1993-09-23,286300,286300,14:45:16,406
561,597 RIVER RD (PORTER CEMETERY,405/  25/  /  / ,405,25,  , ,12200,12200,0.36,9035,TOWN-PROP,,1,2021,0,12200,12200,0,,,,12200,12200,14:45:19,407
102834,67  ACORN HILL RD,408/  63/  /  / ,408,63,  ,  4250/0161,1206400,1382700,32.13,1010,SINGLE FAM MDL01,RD,1,2021,860200,522500,1382700,410000,2016-11-22,,,1206400,1382700,14:45:22,408
563,609 RIVER RD,405/  27/  /  / ,405,27,  ,  3449/0926,580900,580900,7.6,1013,SFR WATER  MDL-01,RD,1,2021,344200,236700,580900,500000,2007-09-17,235000,1995-09-11,580900,580900,14:45:26,409
564,625 RIVER RD,405/  28/  /  / ,405,28,  ,  3165/0988,859800,1155300,54.6,1013,SFR WATER  MDL-01,RD,1,2021,497800,657500,1155300,650000,2005-07-14,,,859800,1155300,14:45:29,410
565,639 RIVER RD,405/  29/  /  / ,405,29,  ,002884/0020,511500,580000,21,1010,SINGLE FAM MDL01,RD,1,2021,247800,332200,580000,0,2003-08-29,415000,2003-05-01,511500,580000,14:45:33,411
102874,177  GRAFTON TPK,413/  8/  /  / ,413,8,  ,  1397/0757,3800,207500,71,6324,OTUN-4,ELD,1,2021,0,207500,207500,0,1981-01-01,,,3800,207500,14:45:37,412
102766,616 RIVER RD,405/  20/  /  / ,405,20,  ,  4118/0695,346100,346100,1.8,1010,SINGLE FAM MDL01,RD,1,2021,171800,174300,346100,0,2015-04-02,,,346100,346100,14:45:40,413
102875,520  DORCHESTER RD,420/  27/  /  / ,420,27,  ,  4216/0484,13700,848300,370,6115,WPMR-5,ELD,1,2021,0,848300,848300,1300000,2016-06-27,1246000,2013-09-19,13700,848300,14:45:42,414
102768,29 HIGH ST,201/  128/  2000/  / ,201,128,2000,  2197/0241,109300,109300,2.77,1300,RES ACLNDV,LCD,1,2021,0,109300,109300,165000,1996-05-17,,,109300,109300,14:45:46,415
102916,94 NORTH THETFORD RD,404/  46/  /  / ,404,46,  ,  3937/0178,25000,294700,62,6505,FARM-5,RD,1,2021,0,294700,294700,186000,2012-12-04,140000,2010-05-09,25000,294700,14:45:49,416
1049,116 DORCHESTER RD,409/  94/  /  / ,409,94,  ,  3185/0660,192500,192500,17,1010,SINGLE FAM MDL01,RD,2,2021,31100,161400,192500,131266,2005-08-24,,,192500,192500,14:45:51,417
1051,98 DORCHESTER RD,409/  95/  /  / ,409,95,  ,  4662/  95,220800,220800,4.4,1030,MOBILE HOM  MDL-02,RD,1,2021,73600,147200,220800,2667,2021-08-09,205000,2006-04-18,220800,220800,14:45:53,418
1052,72 DORCHESTER RD,409/  96/  /  / ,409,96,  ,  1772/ 531,254300,379200,23.3,1010,SINGLE FAM MDL01,RD,1,2021,118300,260900,379200,4000,1988-11-02,,,254300,379200,14:45:55,419
1053,136 WASHBURN HILL RD,409/  98/  /  / ,409,98,  ,  4322/0033,1187500,1903600,249.3,1010,SINGLE FAM MDL01,RD,1,2021,859100,1044500,1903600,1700000,2017-11-01,1650000,2004-04-02,1187500,1903600,14:45:59,420
1054,92 WASHBURN HILL RD,409/  99/  /  / ,409,99,  ,4123-0565,2085800,2482200,84,1080,SFR/ACC UNIT,RD,1,2021,1616600,865600,2482200,2650000,2015-04-28,1535000,2005-04-25,2085800,2482200,14:46:02,421
1055,100 EAST ST,409/  100/  /  / ,409,100,  ,  4519/ 340,16900,327000,113,6124,WPUN-4,RD,1,2021,0,327000,327000,328900,2020-05-14,,,16900,327000,14:46:05,422
1057,60 EAST ST,410/  2/  /  / ,410,2,  ,  4519/ 337,1700,72300,28.4,6224,HWUN-4,RD,1,2021,0,72300,72300,112133,2020-05-14,,,1700,72300,14:46:07,423
1060,232 BAKER HILL RD,410/  5/  /  / ,410,5,  ,002779/0048,1145300,1390700,44.4,1010,SINGLE FAM MDL01,RD,1,2021,952200,438500,1390700,0,2003-02-17,90000,1998-03-20,1145300,1390700,14:46:09,424
804,66 HIGHBRIDGE RD,407/  113/  /  / ,407,113,  ,  4464/0258,689000,900100,47.7,1090,MULTI HSES,RD,2,2021,453900,446200,900100,0,2019-09-11,4000,1998-05-04,689000,900100,14:46:13,425
806,42 HIGHBRIDGE RD,407/  114/  /  / ,407,114,  ,  4359/0624,921500,1052000,21.3,1010,SINGLE FAM MDL01,RD,1,2021,715100,336900,1052000,912500,2018-05-11,865000,2015-06-24,921500,1052000,14:46:15,426
807,41 HIGHBRIDGE RD,407/  115/  /  / ,407,115,  ,  4383/0493,14500,722500,205,6335,OTUNR-5,RD,1,2021,0,722500,722500,515000,2018-08-23,,,14500,722500,14:46:17,427
808,53 HIGHBRIDGE RD,407/  116/  /  / ,407,116,  ,  4137/0288,452600,452600,6.4,1010,SINGLE FAM MDL01,RD,1,2021,268500,184100,452600,429000,2015-06-22,175000,1994-06-06,452600,452600,14:46:19,428
809,65 HIGHBRIDGE RD,407/  117/  /  / ,407,117,  , ,377700,377700,5.09,1010,SINGLE FAM MDL01,RD,1,2021,194900,182800,377700,0,,,,377700,377700,14:46:20,429
810,85 HIGHBRIDGE RD,407/  118/  /  / ,407,118,  ,  4213/0942,1007500,1132200,16.45,1010,SINGLE FAM MDL01,RD,1,2021,747800,384400,1132200,1620000,2016-06-26,625000,1996-11-07,1007500,1132200,14:46:23,430
811,95 HIGHBRIDGE RD,407/  119/  /  / ,407,119,  ,  4534/ 526,232200,369700,29.92,1060,AC LND IMP,RD,1,2021,17300,352400,369700,0,2020-07-07,,,232200,369700,14:46:26,431
812,124 PINNACLE RD,407/  120/  /  / ,407,120,  ,  4157/  63,396700,471300,13.89,1010,SINGLE FAM MDL01,RD,1,2021,256800,214500,471300,0,2015-09-09,13000,1976-12-10,396700,471300,14:46:29,432
814,1 CUTTING HILL LN,407/  122/  /  / ,407,122,  ,  4043/0506,670300,670300,2.3,1010,SINGLE FAM MDL01,RD,1,2021,494100,176200,670300,0,2014-03-06,140000,2002-09-06,670300,670300,14:46:33,433
815,11 CUTTING HILL LN,407/  123/  /  / ,407,123,  ,  4533/ 658,630700,630700,10,1090,MULTI HSES,RD,2,2021,378600,252100,630700,608000,2020-07-06,,,630700,630700,14:46:35,434
820,19 CUTTING HILL LN,407/  125/  1000/  / ,407,125,1000,  2600/0174,1149500,1233600,12.5,1010,SINGLE FAM MDL01,RD,1,2021,954300,279300,1233600,2666,2001-11-02,360000,1995-07-31,1149500,1233600,14:46:38,435
821,47 HIGHBRIDGE RD,407/  125/  2000/  / ,407,125,2000,  2151/0999,1300,243100,21.6,6236,HWUNR-6,,1,2021,0,243100,243100,0,1995-07-31,,,1300,243100,14:46:42,436
824,98 PINNACLE RD,407/  128/  /  / ,407,128,  ,PC-0370,228800,228800,10,1010,SINGLE FAM MDL01,RD,1,2021,38200,190600,228800,0,2008-06-16,,,228800,228800,14:46:46,437
826,7 MASA MOREY LN,407/  130/  /  / ,407,130,  ,  3829/0418,509000,610200,29.8,1010,SINGLE FAM MDL01,RD,1,2021,301900,308300,610200,0,2011-10-25,29000,1986-11-19,509000,610200,14:46:49,438
827,43 MASA MOREY LN,407/  131/  /  / ,407,131,  ,  2713/0090,1315700,1649700,85.15,1090,MULTI HSES,RD,2,2021,749700,900000,1649700,2666,2002-09-10,700000,1994-01-14,1315700,1649700,14:46:52,439
829,64 PINNACLE RD,407/  133/  /  / ,407,133,  ,  4023/0682,688800,752100,19,1090,MULTI HSES,RD,3,2021,393900,358200,752100,0,2013-11-06,15000,1977-12-02,688800,752100,14:46:54,440
830,50 PINNACLE RD,407/  134/  /  / ,407,134,  ,  4023/0680,298700,298700,0.89,1010,SINGLE FAM MDL01,RD,1,2021,159900,138800,298700,0,2013-11-06,120000,2011-02-15,298700,298700,14:46:56,441
831,24 PINNACLE RD,407/  135/  /  / ,407,135,  ,  1835/ 703,1836000,1836000,38.1,1090,MULTI HSES,,3,2021,1136400,699600,1836000,205053,1989-12-01,168000,1989-05-15,1836000,1836000,14:47:00,442
834,4 PINNACLE RD,407/  138/  /  / ,407,138,  ,  2373/0736,276500,276500,0.69,1010,SINGLE FAM MDL01,RD,1,2021,156300,120200,276500,4000,1999-02-09,,,276500,276500,14:47:02,443
594,68 BRECK HILL RD,405/  47/  /  / ,405,47,  ,  3609/0957,763000,798800,8.01,1010,SINGLE FAM MDL01,,1,2021,541800,257000,798800,630000,2009-05-19,437950,1988-08-13,763000,798800,14:47:06,444
597,52 BRECK HILL RD,405/  50/  /  / ,405,50,  ,  3402/0127,992000,1089400,15.25,1010,SINGLE FAM MDL01,RD,1,2021,689900,399500,1089400,0,2007-04-24,,,992000,1089400,14:47:07,445
598,263 ORFORD RD (LAND ONLY),406/  1/  /  / ,406,1,  ,  2293/0700,35000,35000,8.8,9035,TOWN-PROP,RD,1,2021,0,35000,35000,0,1998-01-20,199000,1994-07-01,35000,35000,14:47:11,446
600,301 ORFORD RD,406/  3/  /  / ,406,3,  ,  4664/ 291,261800,261800,3.5,1010,SINGLE FAM MDL01,,1,2021,133000,128800,261800,307000,2021-09-02,240500,2020-12-08,261800,261800,14:47:14,447
603,385 ORFORD RD,406/  6/  /  / ,406,6,  ,  2980/0489,20600,250000,64,6515,FARMR-5,RD,1,2021,0,250000,250000,0,2004-04-08,,,20600,250000,14:47:17,448
605,393 ORFORD RD,406/  8/  /  / ,406,8,  ,  2997/0362,323000,323000,0.9,1010,SINGLE FAM MDL01,RD,1,2021,189700,133300,323000,0,2004-05-11,95000,1996-02-05,323000,323000,14:47:19,449
607,396 ORFORD RD,406/  10/  /  / ,406,10,  ,  4573/ 432,435600,435600,2.5,101,Single Fam,RD,2,2021,243800,191800,435600,0,2020-11-09,2667,2015-07-10,435600,435600,14:47:20,450
611,394 ORFORD RD,406/  11/  /  / ,406,11,  ,  3006/0740,838800,1132500,130,1010,SINGLE FAM MDL01,,1,2021,672000,460500,1132500,390000,2004-05-27,116250,1988-11-01,838800,1132500,14:47:23,451
102644,HORTON LN,408/  44/  /  / ,408,44,  ,  0000/0000,22700,147800,25,1010,SINGLE FAM MDL01,RD,1,2021,6300,141500,147800,0,2005-07-26,,,22700,147800,14:47:27,452
617,368 ORFORD RD,406/  14/  /  / ,406,14,  ,  4513/ 405,308500,308500,5.81,1010,SINGLE FAM MDL01,RD,1,2021,153300,155200,308500,245000,2020-04-21,100,1974-06-21,308500,308500,14:47:31,453
618,346 ORFORD RD,406/  15/  /  / ,406,15,  ,  1734/0766,267600,363200,59,1010,SINGLE FAM MDL01,RD,2,2021,83100,280100,363200,4000,1988-04-25,,,267600,363200,14:47:35,454
620,344 ORFORD RD,406/  17/  /  / ,406,17,  ,  4350/0491,6900,70300,85.1,6123,WPUN-3,RD,1,2021,0,70300,70300,20000,2018-03-29,38533,2015-07-17,6900,70300,14:47:39,455
621,328 ORFORD RD,406/  18/  /  / ,406,18,  ,  3205/0183,289600,350600,17.3,1010,SINGLE FAM MDL01,RD,1,2021,147400,203200,350600,0,2005-09-12,4000,1988-04-25,289600,350600,14:47:40,456
622,320 ORFORD RD,406/  19/  /  / ,406,19,  ,  3409/0340,236000,236000,1.75,1010,SINGLE FAM MDL01,RD,1,2021,97700,138300,236000,235000,2007-05-22,,,236000,236000,14:47:44,457
102736,25 LAMPHIRE HILL LN,403/  29/  2000/  / ,403,29,2000,  3337/0439,618200,692900,13.99,1010,SINGLE FAM MDL01,RD,1,2021,425900,267000,692900,0,2006-10-13,,,618200,692900,14:47:46,458
623,314 ORFORD RD,406/  20/  /  / ,406,20,  ,  4311/0188,237200,299700,20,1010,SINGLE FAM MDL01,RD,1,2021,89500,210200,299700,0,2017-09-15,,,237200,299700,14:47:50,459
624,302 ORFORD RD,406/  21/  /  / ,406,21,  ,  1552/0633,448800,593000,42,101,Single Fam,RD,2,2021,301300,291700,593000,0,,,,448800,593000,14:47:52,460
626,264 ORFORD RD,406/  23/  /  / ,406,23,  ,  2152/0508,627400,725800,46.89,1010,SINGLE FAM MDL01,,1,2021,428100,297700,725800,213000,1995-08-01,199000,1994-07-01,627400,725800,14:47:56,461
627,129 CULVER HILL LN,406/  24/  /  / ,406,24,  ,  1852/0704,1100,32700,33,6710,UNPRODUCTIVE-REC,,1,2021,0,32700,32700,0,1990-02-21,,,1100,32700,14:47:59,462
633,85 ORFORDVILLE RD (TOWN FORE,406/  30/  /  / ,406,30,  , ,585800,585800,355,9035,TOWN-PROP,RD,1,2021,0,585800,585800,0,,,,585800,585800,14:48:02,463
634,111 MUD TURTLE POND RD,406/  31/  /  / ,406,31,  ,  4177/ 848,7700,287800,207,6213,HWMR-3,RD,1,2021,0,287800,287800,0,2015-12-08,,,7700,287800,14:48:05,464
635,121 MUD TURTLE POND RD,406/  32/  /  / ,406,32,  ,  3231/0776,4200,4200,0.96,1320,RES ACLNUD,RD,1,2021,0,4200,4200,0,2005-12-12,,,4200,4200,14:48:07,465
637,135 MUD TURTLE POND RD,406/  34/  /  / ,406,34,  ,  4384/0825,309800,309800,2,1010,SINGLE FAM MDL01,RD,1,2021,228800,81000,309800,0,2018-08-28,30000,2006-02-24,309800,309800,14:48:11,466
638,132+4 MUD TURTLE POND RD,406/  35/  /  / ,406,35,  ,    PC/2003,403900,524300,57,1090,MULTI HSES,RD,2,2021,279300,245000,524300,0,2003-01-01,,,403900,524300,14:48:13,467
645,149 ORFORD RD,407/  6/  /  / ,407,6,  ,  4258/0173,376700,376700,2.1,1010,SINGLE FAM MDL01,RD,1,2021,243400,133300,376700,376533,2017-01-19,135000,1988-11-03,376700,376700,14:48:16,468
647,31 POST POND LN,407/  8/  /  / ,407,8,  ,  1245/0279,288800,332800,11.6,1013,SFR WATER  MDL-01,RD,1,2021,30000,302800,332800,0,,,,288800,332800,14:48:20,469
650,47 POST POND LN,407/  11/  /  / ,407,11,  ,  3937/0345,418900,418900,0.39,1013,SFR WATER  MDL-01,RD,1,2021,183500,235400,418900,0,2012-12-04,105333,2012-12-04,418900,418900,14:48:24,470
651,49 POST POND LN,407/  12/  /  / ,407,12,  ,  2534/0476,461400,461400,0.52,1013,SFR WATER  MDL-01,RD,2,2021,183300,278100,461400,246000,2001-05-01,172500,1994-08-12,461400,461400,14:48:28,471
652,51 POST POND LN,407/  13/  /  / ,407,13,  ,  4123/0285,232200,232200,0.18,1013,SFR WATER  MDL-01,RD,1,2021,23900,208300,232200,0,2015-04-27,188000,2013-04-09,232200,232200,14:48:31,472
654,55 POST POND LN,407/  15/  /  / ,407,15,  ,  0794/0476,376200,484200,50.65,1013,SFR WATER  MDL-01,RD,1,2021,107000,377200,484200,0,1998-02-04,,,376200,484200,14:48:33,473
655,57 POST POND LN,407/  16/  /  / ,407,16,  ,   PRO/2002,913600,913600,1.31,1013,SFR WATER  MDL-01,RD,1,2021,480400,433200,913600,0,2002-01-01,99333,2001-08-08,913600,913600,14:48:37,474
103057,61 POST POND LN,407/  17/  /  / ,407,17,  ,  4516/ 586,657800,657800,0.64,1013,SFR WATER  MDL-01,,2,2021,327800,330000,657800,649500,2020-05-04,,,657800,657800,14:48:39,475
664,67 POST POND LN,407/  20/  /  / ,407,20,  ,  4041/0810,184100,184100,0.52,1013,SFR WATER  MDL-01,RD,1,2021,55700,128400,184100,0,2014-02-24,135200,2006-01-25,184100,184100,14:48:42,476
667,69 POST POND LN,407/  21/  /  / ,407,21,  ,  3495/0085,118900,118900,0.15,1013,SFR WATER  MDL-01,RD,1,2021,18200,100700,118900,0,2008-02-22,,,118900,118900,14:48:45,477
675,62 POST POND LN,407/  23/  /  / ,407,23,  ,  4041/0810,11300,52400,17.04,1320,RES ACLNUD,RD,1,2021,0,52400,52400,0,2014-02-24,153524,1993-02-18,11300,52400,14:48:47,478
686,50 POST POND LN,407/  26/  /  / ,407,26,  ,  2231/0147,11600,11600,4.2,9200,NON PROFIT  MDL-00,RD,1,2021,0,11600,11600,0,1996-12-09,4000,1992-04-09,11600,11600,14:48:48,479
688,32 POST POND LN,407/  28/  /  / ,407,28,  ,  4573/ 833,50200,50200,0.43,1060,AC LND IMP,RD,1,2021,2600,47600,50200,50000,2020-11-10,,,50200,50200,14:48:51,480
1469,637 DORCHESTER RD (LAND ONLY),421/  1/  /  / ,421,1,  , ,75600,75600,0.37,9035,TOWN-PROP,ELD,1,2021,0,75600,75600,0,,,,75600,75600,14:48:53,481
1471,641 DORCHESTER RD,421/  3/  /  / ,421,3,  ,  1694/0700,178800,178800,0.47,1013,SFR WATER  MDL-01,ELD,1,2021,13000,165800,178800,4000,1987-08-10,100,1937-05-10,178800,178800,14:48:56,482
1472,643 DORCHESTER RD,421/  4/  /  / ,421,4,  ,  4217/0127,287700,287700,1.43,1013,SFR WATER  MDL-01,ELD,1,2021,51300,236400,287700,205000,2016-06-28,,,287700,287700,14:48:59,483
1473,645 DORCHESTER RD,421/  5/  /  / ,421,5,  ,  4023/0682,439900,484000,16.14,1013,SFR WATER  MDL-01,ELD,3,2021,163200,320800,484000,0,2013-11-06,6267,2012-12-05,439900,484000,14:49:01,484
1475,651 DORCHESTER RD,421/  7/  /  / ,421,7,  ,  4023/0682,273500,308300,16.32,1013,SFR WATER  MDL-01,ELD,1,2021,32700,275600,308300,0,2013-11-06,6267,2012-12-05,273500,308300,14:49:03,485
1477,658 DORCHESTER RD,421/  9/  /  / ,421,9,  ,  3185/0233,234100,234100,1.91,1010,SINGLE FAM MDL01,ELD,1,2021,95100,139000,234100,430000,2005-08-26,,,234100,234100,14:49:07,486
101182,89 WASHBURN HILL RD,402/  1/  2000/  / ,402,1,2000,  4250/0538,789800,789800,7.92,1010,SINGLE FAM MDL01,RD,1,2021,457000,332800,789800,250000,2016-11-23,50000,2015-08-24,789800,789800,14:49:10,487
1484,41 OLD DORCHESTER RD,421/  16/  /  / ,421,16,  ,  3492/0834,271300,271300,3.67,1010,SINGLE FAM MDL01,ELD,1,2021,105200,166100,271300,0,2008-02-15,20000,1997-01-04,271300,271300,14:49:13,488
1485,636 DORCHESTER RD,421/  17/  /  / ,421,17,  ,  2071/0813,353900,353900,6.94,1010,SINGLE FAM MDL01,MFD,1,2021,152700,201200,353900,0,1993-01-08,121000,1990-03-05,353900,353900,14:49:17,489
1486,50 OLD DORCHESTER RD,421/  18/  /  / ,421,18,  ,  4650/ 312,390600,620500,76.33,1010,SINGLE FAM MDL01,ELD,1,2021,270400,350100,620500,725000,2021-07-16,96000,2009-07-30,390600,620500,14:49:19,490
1488,680 DORCHESTER RD,421/  20/  /  / ,421,20,  ,  1693/ 809,11200,332900,222,6233,HWUNR-3,MFD,1,2021,0,332900,332900,0,1987-09-14,,,11200,332900,14:49:22,491
1489,700 DORCHESTER RD,421/  21/  /  / ,421,21,  ,  4616/ 421,6400,459000,207.33,6213,HWMR-3,MFD,1,2021,0,459000,459000,2500000,2021-03-21,1125000,1999-03-19,6400,459000,14:49:26,492
292,294 DARTMOUTH COLLEGE HY,402/  1/  1000/  / ,402,1,1000,  2980/0489,550500,945700,86,1010,SINGLE FAM MDL01,RD,3,2021,376400,569300,945700,0,2004-04-08,,,550500,945700,14:49:28,493
505,599 RIVER RD,404/  30/  /  / ,404,30,  ,  2300/0153,1145800,1393700,29,1013,SFR WATER  MDL-01,RD,1,2021,704800,688900,1393700,180000,1998-02-27,121848,1986-12-17,1145800,1393700,14:49:30,494
83,29 UNION ST,201/  57/  /  / ,201,57,  ,  2338/0377,351700,351700,0.44,1010,SINGLE FAM MDL01,LCD,1,2021,189900,161800,351700,155000,1998-08-28,115000,1985-03-28,351700,351700,14:49:33,495
171,18 SPRING HILL LN,201/  122/  /  / ,201,122,  ,  2253/ 229,200,144500,6.21,6335,OTUNR-5,LCD,1,2021,0,144500,144500,835000,1997-05-30,10000,1997-01-31,200,144500,14:49:37,496
1099,43 PICO RD,410/  36/  /  / ,410,36,  ,  4601/ 508,432400,432400,6.7,1010,SINGLE FAM MDL01,RD,1,2021,237600,194800,432400,525000,2021-02-09,300000,2004-01-22,432400,432400,14:49:40,497
100184,85 DARTMOUTH COLLEGE HY #7010,401/  55/  701/  / ,401,55,701,  2729/0980,349600,349600,0,3401,OFF CONDO  MDL-06,BD,1,2021,349600,0,349600,70000,2002-10-25,153000,1998-10-09,349600,349600,14:49:44,498
194,8 GOODELL LN,401/  9/  /  / ,401,9,  ,  4519/ 352,100,22300,2.7,6324,OTUN-4,RD,1,2021,0,22300,22300,69000,2020-05-14,,,100,22300,14:49:47,499
100202,345 GRAFTON TK,422/  1/  /  / ,422,1,  ,  3759/0955,20600,848400,752,6312,OTMR-2,MFD,1,2021,0,848400,848400,9013533,2010-12-17,,,20600,848400,14:49:49,500
100222,226 ORFORD RD,407/  56/  2000/  / ,407,56,2000,  3522/0988,2400,208600,5.61,6506,FARM-6,RD,1,2021,0,208600,208600,125000,2008-06-03,230000,1997-09-29,2400,208600,14:49:53,501
100262,215 ORFORD RD,407/  53/  1000/  / ,407,53,1000,  2345/0290,1008600,1084600,14.9,1010,SINGLE FAM MDL01,RD,1,2021,826700,257900,1084600,115000,1998-09-30,230000,1997-09-29,1008600,1084600,14:49:57,502
1243,321 DORCHESTER RD,414/  25/  /  / ,414,25,  ,  4232/0263,3400,299900,29,6235,HWUNR-5,RD,1,2021,0,299900,299900,0,2016-09-06,,,3400,299900,14:50:01,503
1046,150 DORCHESTER RD,409/  91/  /  / ,409,91,  ,  4299/0501,259300,259300,1.5,1010,SINGLE FAM MDL01,,1,2021,128000,131300,259300,165000,2017-07-24,195000,2010-11-22,259300,259300,14:50:04,504
